pitcher,pt,n,date
660853,FF,3,2026-07-17
660853,SL,7,2026-07-17
663558,CH,4,2026-07-17
663558,FC,1,2026-07-17
663558,FF,4,2026-07-17
663558,SI,2,2026-07-17
663567,CH,28,2026-07-17
663567,FC,4,2026-07-17
663567,FF,31,2026-07-17
663567,SI,4,2026-07-17
663567,SL,14,2026-07-17
663567,ST,7,2026-07-17
663567,SV,16,2026-07-17
663903,FC,4,2026-07-17
663903,FF,1,2026-07-17
663903,SI,42,2026-07-17
663903,SL,19,2026-07-17
663903,ST,30,2026-07-17
664126,FC,3,2026-07-17
664126,FF,15,2026-07-17
664126,SL,6,2026-07-17
664199,CH,5,2026-07-17
664199,FC,1,2026-07-17
664199,SI,4,2026-07-17
664199,SL,5,2026-07-17
664991,CU,4,2026-07-17
664991,FF,4,2026-07-17
664991,SI,5,2026-07-17
664991,SL,2,2026-07-17
665152,CU,15,2026-07-17
665152,FC,16,2026-07-17
665152,FF,17,2026-07-17
665152,FS,16,2026-07-17
665152,SI,18,2026-07-17
665152,UN,1,2026-07-17
666126,CH,22,2026-07-17
666126,CU,1,2026-07-17
666171,FF,10,2026-07-17
666171,ST,2,2026-07-17
666277,CH,5,2026-07-17
666277,FF,5,2026-07-17
666277,SI,1,2026-07-17
666277,SL,1,2026-07-17
666277,ST,2,2026-07-17
666661,CH,6,2026-07-17
666661,FF,6,2026-07-17
666661,SI,7,2026-07-17
666661,SL,5,2026-07-17
667297,CU,6,2026-07-17
667297,SI,8,2026-07-17
667297,SL,11,2026-07-17
668674,CH,2,2026-07-17
668674,FF,2,2026-07-17
668674,SI,11,2026-07-17
668674,SL,9,2026-07-17
668873,CU,5,2026-07-17
668873,FF,14,2026-07-17
668873,SI,3,2026-07-17
668970,CH,2,2026-07-17
668970,FF,2,2026-07-17
668970,SI,2,2026-07-17
668970,ST,2,2026-07-17
669020,CH,2,2026-07-17
669020,CU,5,2026-07-17
669020,FF,4,2026-07-17
669020,SL,1,2026-07-17
669020,ST,3,2026-07-17
669199,CU,4,2026-07-17
669199,FF,1,2026-07-17
669199,FS,3,2026-07-17
669199,SI,4,2026-07-17
669199,SL,3,2026-07-17
669199,ST,5,2026-07-17
669310,CH,10,2026-07-17
669310,CU,9,2026-07-17
669310,FC,5,2026-07-17
669310,FF,8,2026-07-17
669310,SI,4,2026-07-17
669310,ST,1,2026-07-17
669330,CH,8,2026-07-17
669330,FC,6,2026-07-17
669330,FF,9,2026-07-17
669330,SL,6,2026-07-17
669438,CH,22,2026-07-17
669438,CU,20,2026-07-17
669438,FC,11,2026-07-17
669438,FF,13,2026-07-17
669438,SI,17,2026-07-17
669438,SL,5,2026-07-17
669620,CU,1,2026-07-17
669620,FF,3,2026-07-17
669620,SI,1,2026-07-17
669620,SL,7,2026-07-17
669711,FF,2,2026-07-17
669711,SI,5,2026-07-17
670167,FC,1,2026-07-17
670167,FF,3,2026-07-17
670167,SI,3,2026-07-17
670167,ST,5,2026-07-17
670950,CH,7,2026-07-17
670950,FF,24,2026-07-17
670950,SL,5,2026-07-17
670970,CH,10,2026-07-17
670970,FF,1,2026-07-17
670970,SI,10,2026-07-17
670970,SL,2,2026-07-17
671345,FF,1,2026-07-17
671345,FS,3,2026-07-17
671345,SI,10,2026-07-17
671345,SL,1,2026-07-17
671936,CH,7,2026-07-17
671936,CU,1,2026-07-17
671936,FF,7,2026-07-17
671936,SL,7,2026-07-17
672282,CH,1,2026-07-17
672282,CU,10,2026-07-17
672282,FF,38,2026-07-17
672282,SL,37,2026-07-17
672456,CH,2,2026-07-17
672456,CU,3,2026-07-17
672456,FF,7,2026-07-17
672456,SI,23,2026-07-17
672456,SL,8,2026-07-17
672782,FC,4,2026-07-17
672782,FF,13,2026-07-17
672782,ST,5,2026-07-17
674444,FC,3,2026-07-17
674444,FF,8,2026-07-17
674444,SL,3,2026-07-17
675512,CU,3,2026-07-17
675512,FC,28,2026-07-17
675512,FF,30,2026-07-17
675512,FS,10,2026-07-17
675512,SI,14,2026-07-17
675512,SL,9,2026-07-17
676105,CH,4,2026-07-17
676105,FF,13,2026-07-17
676105,SL,13,2026-07-17
676263,CU,5,2026-07-17
676263,FF,11,2026-07-17
676263,SL,5,2026-07-17
676477,CH,3,2026-07-17
676477,SI,7,2026-07-17
676477,SL,2,2026-07-17
676534,CU,1,2026-07-17
676534,FC,3,2026-07-17
676534,FF,5,2026-07-17
676534,SI,1,2026-07-17
676534,SL,1,2026-07-17
676534,ST,3,2026-07-17
676617,SI,12,2026-07-17
676617,ST,4,2026-07-17
676742,FF,5,2026-07-17
676742,SL,9,2026-07-17
676879,CH,2,2026-07-17
676879,CU,2,2026-07-17
676879,SI,10,2026-07-17
676879,SL,3,2026-07-17
676917,CH,3,2026-07-17
676917,CU,14,2026-07-17
676917,FC,8,2026-07-17
676917,FF,33,2026-07-17
676917,SI,17,2026-07-17
676917,ST,20,2026-07-17
677961,CH,2,2026-07-17
677961,FF,4,2026-07-17
677961,ST,5,2026-07-17
678391,CU,4,2026-07-17
678391,SL,5,2026-07-17
678606,SI,13,2026-07-17
678606,SL,1,2026-07-17
680755,CU,2,2026-07-17
680755,SL,4,2026-07-17
680767,FF,8,2026-07-17
680767,SL,4,2026-07-17
681911,CH,1,2026-07-17
681911,FF,4,2026-07-17
681911,SL,7,2026-07-17
682243,CU,2,2026-07-17
682243,FF,51,2026-07-17
682243,FS,18,2026-07-17
682243,SI,5,2026-07-17
682243,SL,9,2026-07-17
682243,ST,6,2026-07-17
682842,SI,9,2026-07-17
682842,SL,2,2026-07-17
682989,FC,20,2026-07-17
682989,FF,11,2026-07-17
682989,SI,2,2026-07-17
682989,ST,1,2026-07-17
683000,FC,2,2026-07-17
683000,FF,17,2026-07-17
683000,SL,28,2026-07-17
684974,CH,5,2026-07-17
684974,FF,5,2026-07-17
684974,SI,2,2026-07-17
686560,FC,9,2026-07-17
686560,FF,17,2026-07-17
686560,SI,3,2026-07-17
686560,ST,12,2026-07-17
686580,CU,2,2026-07-17
686580,FC,2,2026-07-17
686580,FF,3,2026-07-17
686580,SI,1,2026-07-17
686580,ST,4,2026-07-17
686993,FC,12,2026-07-17
686993,FF,13,2026-07-17
686993,ST,5,2026-07-17
687239,FF,5,2026-07-17
687239,SL,1,2026-07-17
687312,CH,5,2026-07-17
687312,CU,4,2026-07-17
687312,FF,41,2026-07-17
687312,SI,5,2026-07-17
687312,SL,19,2026-07-17
687312,ST,8,2026-07-17
687396,FF,2,2026-07-17
687396,FS,2,2026-07-17
687396,SL,7,2026-07-17
687562,CH,10,2026-07-17
687562,CU,3,2026-07-17
687562,FC,6,2026-07-17
687562,FF,24,2026-07-17
687562,SI,20,2026-07-17
687562,ST,2,2026-07-17
687911,FF,8,2026-07-17
687911,SI,1,2026-07-17
687911,ST,8,2026-07-17
687941,CH,3,2026-07-17
687941,CU,2,2026-07-17
687941,FF,26,2026-07-17
687941,SL,12,2026-07-17
688297,FC,11,2026-07-17
688297,FF,10,2026-07-17
688297,SI,16,2026-07-17
688297,ST,2,2026-07-17
689296,CH,5,2026-07-17
689296,FC,5,2026-07-17
689296,FF,10,2026-07-17
689296,SI,4,2026-07-17
689296,ST,12,2026-07-17
689546,SI,4,2026-07-17
689546,SL,21,2026-07-17
693686,CU,17,2026-07-17
693686,FF,9,2026-07-17
693686,SI,31,2026-07-17
693686,SL,3,2026-07-17
693713,CH,3,2026-07-17
693713,SI,25,2026-07-17
693713,SL,15,2026-07-17
694477,FC,8,2026-07-17
694477,FF,9,2026-07-17
694477,SI,4,2026-07-17
694738,CH,31,2026-07-17
694738,CU,26,2026-07-17
694738,FC,11,2026-07-17
694738,FF,5,2026-07-17
694738,SI,24,2026-07-17
695243,FF,9,2026-07-17
695243,SL,7,2026-07-17
695611,CH,2,2026-07-17
695611,CU,15,2026-07-17
695611,FF,41,2026-07-17
695611,SI,1,2026-07-17
695611,SL,15,2026-07-17
695611,ST,13,2026-07-17
696147,CH,5,2026-07-17
696147,FF,8,2026-07-17
696147,SI,4,2026-07-17
696147,SL,6,2026-07-17
696519,FF,3,2026-07-17
699134,CH,14,2026-07-17
699134,FF,1,2026-07-17
699134,SI,5,2026-07-17
700241,CH,12,2026-07-17
700241,CU,14,2026-07-17
700241,FC,9,2026-07-17
700241,FF,22,2026-07-17
700241,SI,18,2026-07-17
700241,SL,10,2026-07-17
700241,ST,9,2026-07-17
700842,CH,11,2026-07-17
700842,FF,38,2026-07-17
700842,SL,15,2026-07-17
701656,CH,27,2026-07-17
701656,FC,18,2026-07-17
701656,FF,28,2026-07-17
702193,CH,2,2026-07-17
702193,FC,3,2026-07-17
702193,FF,9,2026-07-17
703725,CH,7,2026-07-17
703725,FF,8,2026-07-17
703725,SI,1,2026-07-17
703725,ST,2,2026-07-17
805299,FC,1,2026-07-17
805299,SI,3,2026-07-17
805299,ST,4,2026-07-17
805326,CH,9,2026-07-17
805326,FF,23,2026-07-17
805326,SL,19,2026-07-17
805326,ST,3,2026-07-17
808963,FF,41,2026-07-17
808963,FS,32,2026-07-17
808963,SL,21,2026-07-17
810938,EP,16,2026-07-17
814305,FC,18,2026-07-17
814305,FF,18,2026-07-17
814305,FS,11,2026-07-17
542888,FC,1,2026-07-18
542888,FF,2,2026-07-18
542888,SI,5,2026-07-18
542888,ST,2,2026-07-18
547973,FF,3,2026-07-18
547973,FS,4,2026-07-18
547973,SI,11,2026-07-18
547973,SL,2,2026-07-18
552640,FF,1,2026-07-18
552640,SI,4,2026-07-18
552640,SL,5,2026-07-18
571510,CH,24,2026-07-18
571510,CU,14,2026-07-18
571510,FF,35,2026-07-18
571510,SL,18,2026-07-18
572955,CU,12,2026-07-18
572955,FF,3,2026-07-18
573204,CU,5,2026-07-18
573204,FF,5,2026-07-18
573204,SL,2,2026-07-18
573204,ST,3,2026-07-18
592155,FC,6,2026-07-18
592155,FF,4,2026-07-18
592155,ST,2,2026-07-18
594580,FF,1,2026-07-18
594580,SI,10,2026-07-18
594580,ST,9,2026-07-18
595345,FF,4,2026-07-18
595345,SL,10,2026-07-18
596001,CH,1,2026-07-18
596001,FF,1,2026-07-18
596001,SI,3,2026-07-18
596001,ST,9,2026-07-18
608372,CU,2,2026-07-18
608372,FC,13,2026-07-18
608372,FF,7,2026-07-18
608372,FS,19,2026-07-18
608372,SI,24,2026-07-18
608372,SL,7,2026-07-18
608372,ST,5,2026-07-18
608718,CH,9,2026-07-18
608718,FF,9,2026-07-18
608718,SI,15,2026-07-18
608718,SL,6,2026-07-18
621097,CH,6,2026-07-18
621097,FC,5,2026-07-18
621097,FF,12,2026-07-18
621237,CU,2,2026-07-18
621237,FC,4,2026-07-18
621237,FF,1,2026-07-18
621237,SI,9,2026-07-18
623149,FF,6,2026-07-18
623149,ST,9,2026-07-18
623352,SI,7,2026-07-18
623352,SL,6,2026-07-18
628452,CH,1,2026-07-18
628452,FF,4,2026-07-18
628452,SI,2,2026-07-18
628452,SL,1,2026-07-18
640448,FF,1,2026-07-18
640448,SL,1,2026-07-18
640455,CH,2,2026-07-18
640455,FC,9,2026-07-18
640455,FF,19,2026-07-18
640455,SI,31,2026-07-18
640455,ST,38,2026-07-18
641302,CH,3,2026-07-18
641302,FC,3,2026-07-18
641302,FF,3,2026-07-18
641302,SI,4,2026-07-18
641302,ST,1,2026-07-18
641755,CU,2,2026-07-18
641755,FF,6,2026-07-18
641755,SL,8,2026-07-18
641793,FF,15,2026-07-18
641793,FS,28,2026-07-18
641793,SI,19,2026-07-18
641793,SL,27,2026-07-18
641793,ST,7,2026-07-18
642100,FF,1,2026-07-18
642100,SI,3,2026-07-18
642100,SL,5,2026-07-18
642121,CH,8,2026-07-18
642121,FF,7,2026-07-18
642397,FF,8,2026-07-18
642397,SI,1,2026-07-18
642397,SL,10,2026-07-18
642528,CH,2,2026-07-18
642528,CU,3,2026-07-18
642528,SI,10,2026-07-18
642701,CH,2,2026-07-18
642701,FC,2,2026-07-18
642701,FF,4,2026-07-18
642701,SL,1,2026-07-18
643410,CU,9,2026-07-18
643410,FC,5,2026-07-18
643410,FF,1,2026-07-18
643410,FS,6,2026-07-18
643410,SI,10,2026-07-18
643511,SI,9,2026-07-18
643511,SL,2,2026-07-18
650556,FC,2,2026-07-18
650556,FF,4,2026-07-18
650556,SL,9,2026-07-18
656288,CH,11,2026-07-18
656288,CU,4,2026-07-18
656288,FC,12,2026-07-18
656288,FF,18,2026-07-18
656288,SI,7,2026-07-18
656288,SL,10,2026-07-18
656288,ST,3,2026-07-18
656464,FF,11,2026-07-18
656464,SL,7,2026-07-18
656529,CU,2,2026-07-18
656529,FF,8,2026-07-18
656529,SL,7,2026-07-18
656546,FF,3,2026-07-18
656546,FS,6,2026-07-18
656546,SL,5,2026-07-18
656641,CH,2,2026-07-18
656641,CU,1,2026-07-18
656641,FF,11,2026-07-18
656641,SL,1,2026-07-18
656730,CU,6,2026-07-18
656730,FF,7,2026-07-18
656794,CH,1,2026-07-18
656794,FF,6,2026-07-18
656794,SI,4,2026-07-18
656794,SV,4,2026-07-18
657044,SI,3,2026-07-18
657044,SL,6,2026-07-18
657097,CH,9,2026-07-18
657097,CU,1,2026-07-18
657097,FF,7,2026-07-18
657277,CH,35,2026-07-18
657277,FC,16,2026-07-18
657277,FF,6,2026-07-18
657277,SI,17,2026-07-18
657277,ST,26,2026-07-18
657514,CH,2,2026-07-18
657514,CU,7,2026-07-18
657514,FC,1,2026-07-18
657514,SI,7,2026-07-18
657571,FC,7,2026-07-18
657571,FF,4,2026-07-18
657571,SI,4,2026-07-18
657571,SV,3,2026-07-18
660825,FS,1,2026-07-18
660825,SI,11,2026-07-18
660825,ST,5,2026-07-18
660853,CH,4,2026-07-18
660853,FF,12,2026-07-18
660853,SL,9,2026-07-18
662253,FF,8,2026-07-18
662253,SL,1,2026-07-18
663362,FC,9,2026-07-18
663362,FF,7,2026-07-18
663362,KN,4,2026-07-18
663362,SI,1,2026-07-18
663362,ST,6,2026-07-18
663423,CU,3,2026-07-18
663423,FC,2,2026-07-18
663423,FF,4,2026-07-18
663423,ST,1,2026-07-18
663436,CH,6,2026-07-18
663436,CU,9,2026-07-18
663436,FC,20,2026-07-18
663436,FF,18,2026-07-18
663436,SI,23,2026-07-18
663436,SL,9,2026-07-18
663687,CU,4,2026-07-18
663687,FF,7,2026-07-18
663738,CH,8,2026-07-18
663738,CU,1,2026-07-18
663738,SI,10,2026-07-18
663738,SL,7,2026-07-18
663767,CH,3,2026-07-18
663767,FC,10,2026-07-18
663767,FF,2,2026-07-18
663767,SI,9,2026-07-18
663767,ST,5,2026-07-18
663776,CH,14,2026-07-18
663776,CU,4,2026-07-18
663776,FF,15,2026-07-18
663776,SI,12,2026-07-18
663776,SL,30,2026-07-18
663776,ST,1,2026-07-18
663855,FF,1,2026-07-18
663855,SI,6,2026-07-18
663855,ST,1,2026-07-18
664076,FF,5,2026-07-18
664076,SI,3,2026-07-18
664076,SL,10,2026-07-18
664849,SI,12,2026-07-18
664849,ST,7,2026-07-18
665622,CH,1,2026-07-18
665622,CU,1,2026-07-18
665622,FF,4,2026-07-18
665622,SI,3,2026-07-18
665622,SL,3,2026-07-18
666200,CH,9,2026-07-18
666200,FF,18,2026-07-18
666200,SI,24,2026-07-18
666200,ST,39,2026-07-18
666745,CH,3,2026-07-18
666745,FF,1,2026-07-18
666745,SI,2,2026-07-18
666745,SL,2,2026-07-18
666745,ST,3,2026-07-18
666974,SI,8,2026-07-18
666974,ST,2,2026-07-18
668820,CU,6,2026-07-18
668820,FF,17,2026-07-18
668820,SL,9,2026-07-18
668909,CU,14,2026-07-18
668909,FF,38,2026-07-18
668909,SI,19,2026-07-18
668909,ST,13,2026-07-18
668984,CH,1,2026-07-18
668984,FF,6,2026-07-18
668984,SI,5,2026-07-18
668984,ST,3,2026-07-18
669022,CH,7,2026-07-18
669022,CU,10,2026-07-18
669022,FC,6,2026-07-18
669022,FF,41,2026-07-18
669022,SI,6,2026-07-18
669022,SL,17,2026-07-18
669062,SI,7,2026-07-18
669062,SL,5,2026-07-18
669160,CH,4,2026-07-18
669160,CU,6,2026-07-18
669160,FC,20,2026-07-18
669160,FF,27,2026-07-18
669160,SI,22,2026-07-18
669160,ST,19,2026-07-18
669212,CH,3,2026-07-18
669212,FF,5,2026-07-18
669212,SL,2,2026-07-18
669276,CH,4,2026-07-18
669276,FF,3,2026-07-18
669276,SL,11,2026-07-18
669330,CH,2,2026-07-18
669330,CU,1,2026-07-18
669330,FC,5,2026-07-18
669330,FF,5,2026-07-18
669330,SL,1,2026-07-18
669372,CH,25,2026-07-18
669372,FC,6,2026-07-18
669372,FF,27,2026-07-18
669372,SI,9,2026-07-18
669372,SL,15,2026-07-18
669373,CH,30,2026-07-18
669373,CU,2,2026-07-18
669373,FF,25,2026-07-18
669373,SI,20,2026-07-18
669373,SL,10,2026-07-18
669387,CU,4,2026-07-18
669387,FC,3,2026-07-18
669387,FF,13,2026-07-18
669387,FS,19,2026-07-18
669387,ST,2,2026-07-18
669432,CH,18,2026-07-18
669432,FC,7,2026-07-18
669432,FF,54,2026-07-18
669432,SI,4,2026-07-18
669432,ST,16,2026-07-18
669456,CH,22,2026-07-18
669456,CU,17,2026-07-18
669456,FC,5,2026-07-18
669456,FF,27,2026-07-18
669456,SL,9,2026-07-18
669724,FF,2,2026-07-18
669724,SI,11,2026-07-18
669724,SL,5,2026-07-18
670036,FF,23,2026-07-18
670036,ST,5,2026-07-18
670059,CU,1,2026-07-18
670059,FF,1,2026-07-18
670059,SI,9,2026-07-18
670059,ST,4,2026-07-18
670062,FF,7,2026-07-18
670062,SL,6,2026-07-18
670062,ST,19,2026-07-18
670245,CU,5,2026-07-18
670245,FC,8,2026-07-18
670245,FF,3,2026-07-18
670245,SI,4,2026-07-18
670245,ST,3,2026-07-18
670329,CU,2,2026-07-18
670329,FF,1,2026-07-18
670329,SL,6,2026-07-18
670990,CU,2,2026-07-18
670990,FF,5,2026-07-18
670990,SI,6,2026-07-18
670990,ST,1,2026-07-18
671106,CH,9,2026-07-18
671106,FC,20,2026-07-18
671106,FF,35,2026-07-18
671106,SI,6,2026-07-18
671106,ST,11,2026-07-18
671737,CU,6,2026-07-18
671737,FC,30,2026-07-18
671737,FF,40,2026-07-18
671737,FS,18,2026-07-18
671922,FF,8,2026-07-18
671922,FS,5,2026-07-18
673540,FC,4,2026-07-18
673540,FF,11,2026-07-18
673540,FS,19,2026-07-18
673540,SL,7,2026-07-18
673540,ST,4,2026-07-18
674444,FC,1,2026-07-18
674444,FF,1,2026-07-18
675540,CU,4,2026-07-18
675540,FF,6,2026-07-18
675540,FS,2,2026-07-18
675540,SI,2,2026-07-18
675540,SL,5,2026-07-18
675660,CH,3,2026-07-18
675660,CU,14,2026-07-18
675660,FC,11,2026-07-18
675660,FF,20,2026-07-18
675660,SI,24,2026-07-18
675660,SL,18,2026-07-18
675848,FF,13,2026-07-18
675848,ST,3,2026-07-18
676051,CH,3,2026-07-18
676051,FF,12,2026-07-18
676051,SL,3,2026-07-18
676477,SI,6,2026-07-18
676477,SL,2,2026-07-18
676534,CU,3,2026-07-18
676534,FC,7,2026-07-18
676534,FF,2,2026-07-18
676534,SI,6,2026-07-18
676534,SL,2,2026-07-18
676534,ST,11,2026-07-18
676604,FF,13,2026-07-18
676604,SI,3,2026-07-18
676604,SL,1,2026-07-18
676604,ST,5,2026-07-18
676742,FF,4,2026-07-18
676742,SL,5,2026-07-18
676755,CH,2,2026-07-18
676755,FF,16,2026-07-18
676755,SL,2,2026-07-18
676760,CH,5,2026-07-18
676760,FC,1,2026-07-18
676760,FF,7,2026-07-18
676775,FF,3,2026-07-18
676775,FS,4,2026-07-18
676775,SI,3,2026-07-18
676974,CH,3,2026-07-18
676974,FF,24,2026-07-18
676974,SI,2,2026-07-18
676974,SL,18,2026-07-18
676974,ST,27,2026-07-18
677865,CH,2,2026-07-18
677865,SI,8,2026-07-18
677865,ST,11,2026-07-18
677976,CH,16,2026-07-18
677976,FF,8,2026-07-18
677976,SI,44,2026-07-18
677976,ST,28,2026-07-18
678391,CU,8,2026-07-18
678391,SL,9,2026-07-18
678606,SI,13,2026-07-18
678606,SL,3,2026-07-18
680570,CH,29,2026-07-18
680570,CU,9,2026-07-18
680570,FF,45,2026-07-18
680570,SL,4,2026-07-18
680916,CH,1,2026-07-18
680916,FF,9,2026-07-18
680916,SL,4,2026-07-18
681293,CH,1,2026-07-18
681293,CU,25,2026-07-18
681293,FC,8,2026-07-18
681293,FF,32,2026-07-18
681293,SI,4,2026-07-18
681293,ST,15,2026-07-18
681870,CU,2,2026-07-18
681870,FF,7,2026-07-18
681870,SL,1,2026-07-18
681916,FF,4,2026-07-18
681916,FS,4,2026-07-18
681916,ST,2,2026-07-18
682254,CU,4,2026-07-18
682254,FF,7,2026-07-18
682254,SI,3,2026-07-18
682842,SI,7,2026-07-18
682842,SL,10,2026-07-18
683003,CH,6,2026-07-18
683003,CU,3,2026-07-18
683003,FF,48,2026-07-18
683003,SL,17,2026-07-18
684974,CH,6,2026-07-18
684974,FC,1,2026-07-18
684974,FF,3,2026-07-18
684974,SI,7,2026-07-18
684974,ST,1,2026-07-18
685126,CH,3,2026-07-18
685126,FF,7,2026-07-18
685126,SI,1,2026-07-18
685126,SL,11,2026-07-18
686973,CH,1,2026-07-18
686973,CU,6,2026-07-18
686973,FF,2,2026-07-18
687223,SI,3,2026-07-18
687223,ST,4,2026-07-18
687330,CH,11,2026-07-18
687330,FF,2,2026-07-18
687330,SI,15,2026-07-18
687330,ST,1,2026-07-18
687473,CH,8,2026-07-18
687473,CU,2,2026-07-18
687473,FC,6,2026-07-18
687473,FF,11,2026-07-18
687473,SI,6,2026-07-18
687473,SL,4,2026-07-18
687473,ST,1,2026-07-18
688642,FC,4,2026-07-18
688642,FF,2,2026-07-18
688642,SI,3,2026-07-18
689147,FF,4,2026-07-18
689147,SI,3,2026-07-18
689147,ST,4,2026-07-18
689266,FC,6,2026-07-18
689266,SI,12,2026-07-18
689266,SL,1,2026-07-18
693433,CH,6,2026-07-18
693433,CU,4,2026-07-18
693433,FF,43,2026-07-18
693433,SI,26,2026-07-18
693433,SL,12,2026-07-18
693433,ST,7,2026-07-18
693855,CH,19,2026-07-18
693855,FF,30,2026-07-18
693855,SL,3,2026-07-18
693855,ST,9,2026-07-18
694297,CH,13,2026-07-18
694297,CU,9,2026-07-18
694297,FC,5,2026-07-18
694297,FF,14,2026-07-18
694297,SI,29,2026-07-18
694297,ST,17,2026-07-18
694335,FC,2,2026-07-18
694335,SI,2,2026-07-18
694335,ST,5,2026-07-18
694360,CH,2,2026-07-18
694360,FC,7,2026-07-18
694360,SI,3,2026-07-18
694360,ST,4,2026-07-18
694753,CH,14,2026-07-18
694753,CU,3,2026-07-18
694753,FC,22,2026-07-18
694753,FF,20,2026-07-18
694753,SL,9,2026-07-18
695076,CH,13,2026-07-18
695076,CU,1,2026-07-18
695076,FF,4,2026-07-18
695076,SI,17,2026-07-18
695076,SL,13,2026-07-18
695239,SI,1,2026-07-18
696070,CH,3,2026-07-18
696070,FF,10,2026-07-18
696070,SI,2,2026-07-18
696070,SL,3,2026-07-18
700669,CH,3,2026-07-18
700669,FF,4,2026-07-18
700669,SI,1,2026-07-18
700669,SL,6,2026-07-18
702021,CU,3,2026-07-18
702021,FF,10,2026-07-18
702021,SI,1,2026-07-18
702275,CH,1,2026-07-18
702275,CU,3,2026-07-18
702275,FC,12,2026-07-18
702275,FF,1,2026-07-18
702275,SI,5,2026-07-18
702474,CH,17,2026-07-18
702474,FC,7,2026-07-18
702474,FF,7,2026-07-18
702474,ST,9,2026-07-18
702566,CH,12,2026-07-18
702566,CU,1,2026-07-18
702566,FF,25,2026-07-18
702566,SI,2,2026-07-18
702566,SL,9,2026-07-18
800311,FF,14,2026-07-18
800311,SL,1,2026-07-18
805123,CH,14,2026-07-18
805123,FC,2,2026-07-18
805123,FF,18,2026-07-18
805123,ST,6,2026-07-18
805299,SI,1,2026-07-18
805299,ST,1,2026-07-18
806188,CU,2,2026-07-18
806188,FF,2,2026-07-18
806188,SI,7,2026-07-18
806188,SL,6,2026-07-18
806188,ST,3,2026-07-18
820862,CH,1,2026-07-18
820862,SI,14,2026-07-18
820862,SL,14,2026-07-18
445276,FC,18,2026-07-19
445276,SL,1,2026-07-19
518585,FF,5,2026-07-19
518585,FS,8,2026-07-19
518585,SI,1,2026-07-19
518585,SL,2,2026-07-19
518886,FF,5,2026-07-19
518886,SI,6,2026-07-19
518886,ST,3,2026-07-19
519141,CU,3,2026-07-19
519141,FF,17,2026-07-19
543135,CU,17,2026-07-19
543135,FC,6,2026-07-19
543135,FF,16,2026-07-19
543135,FS,35,2026-07-19
543135,SI,1,2026-07-19
543135,SL,6,2026-07-19
543243,CH,11,2026-07-19
543243,CU,12,2026-07-19
543243,FC,17,2026-07-19
543243,FF,14,2026-07-19
543243,SI,30,2026-07-19
543243,ST,7,2026-07-19
592662,CH,21,2026-07-19
592662,CU,15,2026-07-19
592662,FF,11,2026-07-19
592662,SI,21,2026-07-19
592662,SL,18,2026-07-19
592773,FF,11,2026-07-19
592773,FS,1,2026-07-19
592773,SI,1,2026-07-19
592773,SL,5,2026-07-19
592779,CH,7,2026-07-19
592779,FC,3,2026-07-19
592779,FF,4,2026-07-19
592779,SI,3,2026-07-19
592779,ST,5,2026-07-19
593958,CH,17,2026-07-19
593958,CU,7,2026-07-19
593958,FC,12,2026-07-19
593958,FF,23,2026-07-19
593958,SI,9,2026-07-19
593974,CH,2,2026-07-19
593974,SI,8,2026-07-19
594580,CH,3,2026-07-19
594580,FF,2,2026-07-19
594580,SI,5,2026-07-19
594580,ST,7,2026-07-19
605288,CH,6,2026-07-19
605288,FF,12,2026-07-19
605288,SI,28,2026-07-19
605288,SL,4,2026-07-19
605447,FF,5,2026-07-19
605447,SL,7,2026-07-19
608566,CH,2,2026-07-19
608566,CU,16,2026-07-19
608566,FF,19,2026-07-19
608566,SI,15,2026-07-19
608566,SL,7,2026-07-19
621112,CH,6,2026-07-19
621112,CU,4,2026-07-19
621112,FC,1,2026-07-19
621112,FF,1,2026-07-19
621112,SI,7,2026-07-19
621112,ST,6,2026-07-19
621345,CH,1,2026-07-19
621345,FC,5,2026-07-19
621345,FF,7,2026-07-19
621345,SI,1,2026-07-19
621381,CH,2,2026-07-19
621381,FF,11,2026-07-19
621381,SI,4,2026-07-19
621381,SL,2,2026-07-19
623211,CH,6,2026-07-19
623211,FC,5,2026-07-19
623211,FF,3,2026-07-19
623211,SI,8,2026-07-19
623454,CH,6,2026-07-19
623454,CU,13,2026-07-19
623454,FF,11,2026-07-19
623454,SI,2,2026-07-19
623465,FC,2,2026-07-19
623465,FF,13,2026-07-19
623465,ST,9,2026-07-19
628452,CH,2,2026-07-19
628452,FF,3,2026-07-19
628452,SI,3,2026-07-19
641302,CH,2,2026-07-19
641302,FC,2,2026-07-19
641302,FF,1,2026-07-19
641835,FF,3,2026-07-19
641835,SI,13,2026-07-19
641835,SL,6,2026-07-19
641941,FC,5,2026-07-19
641941,FF,14,2026-07-19
641941,FS,3,2026-07-19
642100,FF,9,2026-07-19
642100,SI,5,2026-07-19
642100,SL,1,2026-07-19
642100,ST,1,2026-07-19
642232,CH,8,2026-07-19
642232,FC,11,2026-07-19
642232,FF,6,2026-07-19
642232,SI,1,2026-07-19
642232,ST,10,2026-07-19
656234,CU,12,2026-07-19
656234,FF,5,2026-07-19
656234,SI,14,2026-07-19
656234,ST,3,2026-07-19
656271,CH,2,2026-07-19
656271,FF,6,2026-07-19
656271,SL,1,2026-07-19
656492,CH,11,2026-07-19
656492,CU,7,2026-07-19
656492,FC,38,2026-07-19
656492,FF,10,2026-07-19
656492,FS,11,2026-07-19
656492,SI,8,2026-07-19
